Voltage_measured_mean,Voltage_measured_std,Voltage_measured_var,Voltage_measured_median,Voltage_measured_rms,Voltage_measured_min,Voltage_measured_max,Voltage_measured_skew,Voltage_measured_kurtosis,Voltage_measured_peak_to_peak,Voltage_measured_energy,Current_measured_mean,Current_measured_std,Current_measured_var,Current_measured_median,Current_measured_rms,Current_measured_min,Current_measured_max,Current_measured_skew,Current_measured_kurtosis,Current_measured_peak_to_peak,Current_measured_energy,Temperature_measured_mean,Temperature_measured_std,Temperature_measured_var,Temperature_measured_median,Temperature_measured_rms,Temperature_measured_min,Temperature_measured_max,Temperature_measured_skew,Temperature_measured_kurtosis,Temperature_measured_peak_to_peak,Temperature_measured_energy,Voltage_load_mean,Voltage_load_std,Voltage_load_var,Voltage_load_median,Voltage_load_rms,Voltage_load_min,Voltage_load_max,Voltage_load_skew,Voltage_load_kurtosis,Voltage_load_peak_to_peak,Voltage_load_energy,Current_load_mean,Current_load_std,Current_load_var,Current_load_median,Current_load_rms,Current_load_min,Current_load_max,Current_load_skew,Current_load_kurtosis,Current_load_peak_to_peak,Current_load_energy,Time_mean,Time_std,Time_var,Time_median,Time_rms,Time_min,Time_max,Time_skew,Time_kurtosis,Time_peak_to_peak,Time_energy,File,Experiment,battery_id,cycle_index,SOC,filename,Capacity,SOH (%),RUL
3.549292319740949,0.2430973444996005,0.0590963189027574,3.5490441339353875,3.557607663848678,2.472448301852732,4.188916055911241,-0.7949180960456715,2.2839082664669457,1.7164677540585087,2392.0921627863463,-1.863380178294828,0.5267409991401002,0.277456080175111,-2.0122197617260444,1.936399176057761,-2.0160713863396573,0.0026264001899385,3.2526576867554837,8.579892758351125,2.018697786529596,708.6822943480263,32.15709350345252,3.4192563180601603,11.691313768594323,32.28646304503997,32.33836694019015,24.43128509546442,38.54143406601644,-0.2710954077527264,-0.5289874184552033,14.110148970552022,197650.5255317344,2.4602222222222223,0.7068814164063659,0.4996813368606701,2.61,2.5597606762306357,0.0,4.203,-2.7720919983247767,7.33726925256803,4.203,1238.398822,-1.8502624338624336,0.5231635451156662,0.2737000949379917,-1.9982,1.9228029459881035,-1.9984,-0.0006,3.252691080479017,8.57999955265038,1.9978,698.7653509600001,1736.7096984126983,1021.5672302154017,1043599.6058499672,1723.125,2014.884657346592,0.0,3530.25,0.0325861008384462,-1.1937394663569063,3530.25,767294674.475621,05142.csv,discharge,B0005,11,85.20123919861459,05142.csv,1.824619553,91.23097765,64.0
3.559759220648976,0.2288618517595795,0.0523777471908237,3.552874842283114,3.567108556826695,2.64956413267546,4.189876247266316,-0.5113320357030035,1.4569336943495426,1.5403121145908556,2379.4372663068243,-1.8729688102878943,0.5116979707844125,0.2618348133048854,-2.012621614491565,1.9416093782262525,-2.016851865845563,0.0023645237017673,3.385117869711151,9.459159073847204,2.0192163895473305,704.9613848142171,32.36407129853099,3.3635991447660745,11.313799206671067,32.51185193811046,32.538391328138346,24.74037188089418,38.52197451768004,-0.2877333597813454,-0.5293420280430867,13.781602636785864,197985.67221171383,2.4758021390374334,0.6851901398122708,0.4694855276959593,2.612,2.5688677971741343,0.0,4.205,-2.890834995932837,8.197842309029681,4.205,1234.028289,-1.8593454545454544,0.5080623047166473,0.2581273054739913,-1.9982,1.9275094876064385,-1.9984,-0.0006,3.385162857932273,9.459327750349122,1.9978,694.7597582400001,1717.784090909091,1010.2199929997444,1020544.4342564036,1704.094,1992.8187617635415,0.0,3491.016,0.0323796511268891,-1.1937053792924432,3491.016,742638077.423277,05145.csv,discharge,B0005,12,95.65958746872664,05145.csv,1.814201936,90.7100968,63.0
3.558081969139198,0.2346077577627525,0.0550408000024663,3.553302566793844,3.565808197185589,2.5724981777366227,4.189286794768804,-0.6548701976433375,1.871728705987933,1.616788617032181,2364.987786435565,-1.8826095043160835,0.4942824152307196,0.2443151060063135,-2.0123282929711634,1.9464155907070728,-2.016393908986775,0.001858378552761,3.545222765029848,10.56875858229722,2.018252287539536,704.6672592250468,32.3181954403762,3.373928317672441,11.38339229279199,32.4425172351073,32.493832473488645,24.73310769931152,38.582485834057856,-0.2560295048593645,-0.5374727011520655,13.849378134746336,196387.94167961704,2.493279569892473,0.6647528826255323,0.4418963949589547,2.6185,2.5803758270070176,0.0,4.204,-2.982135426035084,8.988138176698758,4.204,1238.45113,-1.869324731182796,0.4907467804343174,0.2408324025066482,-1.9982,1.932668454008157,-1.9984,-0.0006,3.5452736867888595,10.568965542510988,1.9978,694.7485676800001,1708.225698924731,1004.4323400967976,1008884.3258323288,1695.2265,1981.6456202609024,0.0,3470.281,0.0311169138746328,-1.193806528098798,3470.281,730407001.759654,05147.csv,discharge,B0005,13,93.9837064624987,05147.csv,1.813752158,90.6876079,62.0
3.555692244172496,0.237911318298918,0.056601795374729,3.552379335375667,3.563642677183442,2.5249886697730286,4.188837765892728,-0.73227384179509,2.128576497742353,1.6638490961196997,2362.1161382996297,-1.8825367876363652,0.4942870357372934,0.2443196736979604,-2.012175460098934,1.94634643126608,-2.0158117255163046,0.0022664654273509,3.545233147078088,10.568806434470948,2.018078190943656,704.6171840734102,32.15709029211502,3.426023279669047,11.737635512834252,32.29292306193329,32.33907994312876,24.44798340505406,38.52029413487392,-0.2610359203664662,-0.5341168946984274,14.07231072981986,194521.79303166157,2.4930591397849464,0.6654730565361787,0.4428543889756041,2.6185,2.5803484771326644,0.0,4.203,-2.972857337089907,8.934514794754676,4.203,1238.424877,-1.869324731182796,0.4907511573298902,0.2408366984206266,-1.9982,1.9326695654022852,-1.9984,-0.0006,3.5452736764329558,10.568965470064368,1.9978,694.7493667200001,1707.6932258064517,1004.4153929688002,1008850.2816326694,1694.562,1981.178042251103,0.0,3470.0,0.031791789010113,-1.193905529766968,3470.0,730062356.9282119,05149.csv,discharge,B0005,14,91.59593417047458,05149.csv,1.813440491,90.67202455,61.0
3.562746818017503,0.2239260869020738,0.0501428923952751,3.553230551892086,3.5697769932713044,2.694621861688723,4.189110301768517,-0.4339303240996949,1.332540470916502,1.494488440079794,2357.511939612486,-1.8817935155260213,0.4954145192703598,0.2454355459038817,-2.0122064438853537,1.945914278939251,-2.0193509920362724,0.0013199464372558,3.5334964106447235,10.485778330511224,2.020670938473528,700.517740481238,32.044070003146096,3.360458061989185,11.292678386388108,32.17223734192757,32.21979361747861,24.46309712112356,38.21358592965045,-0.2718211311649915,-0.5400943652640304,13.750488808526889,192051.2936392893,2.493508108108108,0.6646512202116635,0.4417612445288532,2.618,2.5805704659492887,0.0,4.203,-2.997880182152453,9.057769127466283,4.203,1231.9786270000002,-1.868625945945946,0.4919834294916602,0.2420476948943754,-1.9982,1.932307072066124,-1.9982,-0.0006,3.5335578145144866,10.48603082851639,1.9976,690.75496484,1698.3709945945948,998.8219189056,997645.225686265,1684.953,1970.306895122305,0.0,3450.297,0.0316221598854184,-1.193996876007842,3450.297,718190213.278802,05151.csv,discharge,B0005,15,98.64474363342876,05151.csv,1.802598004,90.12990020000001,60.0
3.5614521756489204,0.2279697917277214,0.0519702259403806,3.553707172597383,3.568740929988447,2.64010141737067,4.18921207304098,-0.5406234080023659,1.6238363170700056,1.5491106556703098,2343.407775868965,-1.8921861285036712,0.4770160473926998,0.2275443094701544,-2.012275445253597,1.9513873665604855,-2.0164420273602586,0.0030782527761262,3.713547495342001,11.790630681738806,2.0195202801363847,700.6559284044235,31.93159367491153,3.385244667118977,11.459881456257474,32.05213143748534,32.11053652737536,24.32051139249706,38.1983618706913,-0.2572152922370387,-0.5376682848584622,13.87785047819424,189719.92631796692,2.5033804347826085,0.6404558472103271,0.4101836922258979,2.6155,2.5840079902117683,0.0,4.204,-3.0979649889321097,10.00467500743646,4.204,1228.585902,-1.8787804347826087,0.473598811194695,0.2242958339650283,-1.9982,1.937553033103083,-1.9984,-0.0006,3.71360424012303,11.79085648635412,1.9978,690.75656312,1688.5975869565218,992.4845188491734,985025.5201552752,1675.7345,1958.6697860616175,0.0,3429.407,0.0310075609831058,-1.1932931875753752,3429.407,705895268.8728421,05153.csv,discharge,B0005,16,97.35115913359897,05153.csv,1.8021069,90.105345,59.0
3.5603420474985823,0.2329760049856253,0.0542778188990621,3.5543455910455988,3.5679564619100184,2.573903509838096,4.188899969428112,-0.6684763128243763,2.0015875775563643,1.6149964595900164,2329.6473364776384,-1.9027629207037409,0.4571130109358775,0.2089523047668637,-2.0125166861206845,1.9569003646511731,-2.016465255161054,0.00090184864654,3.918846372623093,13.35755022852057,2.0173671038075938,700.7910038024568,31.941655359029298,3.400808355268314,11.565497469262777,32.05377773972906,32.12218617317737,24.357321702352365,38.31926916027133,-0.2328279705849245,-0.5359404471775484,13.961947457918969,188825.77655160092,2.5137704918032786,0.6148354187379993,0.3780225921347309,2.615,2.587868752003399,0.0,4.203,-3.2072067773559945,11.105415763624144,4.203,1225.562836,-1.8890437158469944,0.4540262829725922,0.2061398656299083,-1.9982,1.9428396809852653,-1.9984,-0.0006,3.918903336365058,13.357803400358414,1.9978,690.75656276,1679.5417049180328,987.1101243922666,974386.397677716,1667.297,1948.1393010348845,0.0,3409.484,0.0300939464084203,-1.1939809325981814,3409.484,694530152.731314,05155.csv,discharge,B0005,17,96.24193808309803,05155.csv,1.802579501,90.12897505000001,58.0
3.5591189041401865,0.2387364387680622,0.0569950871956567,3.555140365542877,3.567116827495799,2.4942396831720126,4.188779799856791,-0.8246085587745434,2.533342064493059,1.6945401166847782,2315.8266879026723,-1.913347060582244,0.4358942318853322,0.1900037813909037,-2.012656060279654,1.9623712073992563,-2.0181069603406625,-0.0004481239748701,4.156144635346413,15.27381965894049,2.017658836365793,700.86393752459,31.965008645476725,3.414795247499799,11.660826582347214,32.07782868198564,32.146891051667026,24.382419922756025,38.4787542519308,-0.2120312892714806,-0.5242280418518344,14.096334329174775,188082.9139803704,2.5288736263736262,0.589470371769898,0.3474753191945418,2.6185,2.59666654335181,0.0,4.203,-3.314224896391249,12.323058271669671,4.203,1227.167239,-1.89941978021978,0.4330937842804597,0.1875702259823693,-1.9982,1.9481698405099408,-1.9984,-0.0006,4.156229686914086,15.274245259674274,1.9978,690.7565624,1670.3903406593408,981.6587545966672,963653.9104762794,1658.437,1937.487496900124,0.0,3390.422,0.0298400491675837,-1.1941271779527816,3390.422,683202119.7172639,05157.csv,discharge,B0005,18,95.0197941707039,05157.csv,1.803068314,90.1534157,57.0
3.557886771846508,0.2414503141215667,0.0582982541894032,3.554834576665768,3.5660701809512623,2.4556793246645583,4.189272591516219,-0.8848265209021425,2.768901923586625,1.7335932668516607,2314.4678894554977,-1.9131602105481536,0.4361904658639456,0.1902621225106059,-2.012586149890976,1.962254854430296,-2.0170254305215485,0.0023375587090041,4.156134726774992,15.273779390520438,2.0193629892305527,700.7808286998177,31.966241678512723,3.433369080629228,11.788023243820792,32.06979836357408,32.15009533878406,24.355030419469987,38.54659017774874,-0.2051705408545574,-0.5273214470064254,14.191559758278752,188120.4107133087,2.529324175824176,0.5900495968799291,0.3481585267781668,2.6195,2.5972368612020764,0.0,4.204,-3.3072488703850205,12.272501792775536,4.204,1227.706355,-1.8994164835164835,0.4330981016609974,0.1875739656623596,-1.9982,1.948167586096351,-1.9984,-0.0004,4.156229677721151,15.274245255838892,1.998,690.75496372,1669.7937802197805,981.5355016636348,963411.9410260834,1657.2185,1936.910738647176,0.0,3390.281,0.0306899304992885,-1.1942709584149005,3390.281,682795424.1265881,05159.csv,discharge,B0005,19,93.78866866800038,05159.csv,1.802777625,90.13888125,56.0
3.5520375235511907,0.2341656307122479,0.0548335426068648,3.548482296731359,3.5597477595080447,2.632142800798914,4.187614060563439,-0.5545426113330446,1.3387520933065409,1.5554712597645248,2432.9863893739284,-1.8553455745575973,0.5400579358950733,0.2916625741232472,-2.0125364093375424,1.932348254107864,-2.01684718332263,0.0059551658046401,3.1439507240766265,7.884590654833945,2.0228023491272697,716.922196829512,32.37143341978575,3.3582656082275437,11.27794789540391,32.59362955183305,32.54516322815152,24.54942444728521,38.44749852224995,-0.3518447426007764,-0.4680368669246855,13.89807407496474,203364.0287130289,2.4483229166666667,0.7209330108557196,0.5197444061414931,2.6055,2.55225968710409,0.0,4.202,-2.7277201676628464,6.920101569104691,4.202,1250.693666,-1.8422010416666668,0.5361030352216959,0.2874064643739149,-1.9982,1.9186221989468557,-1.9984,-0.0006,3.144001400251136,7.884745218127984,1.9978,706.77333932,1765.5130781249998,1038.7993317937517,1079104.0517351448,1750.867,2048.4483104939595,0.0,3591.734,0.0338178538092466,-1.1927779161897352,3591.734,805658972.3069869,05162.csv,discharge,B0005,20,87.9441998678923,05162.csv,1.847025995,92.35129975000001,55.0
3.5525668436897124,0.2441722414090925,0.0596200834747401,3.55242945254317,3.560948084760325,2.5027764692056795,4.187628781108399,-0.7943758812645061,2.0418518861665262,1.68485231190272,2409.2667398480635,-1.8746995273150973,0.5078881766945343,0.2579504000260985,-2.0121920079402824,1.9422792584336448,-2.016190951623346,0.0016182635202416,3.418846536366439,9.688652918417992,2.017809215143588,716.7652563708941,32.70024990461686,3.414454720096594,11.65850103558991,32.83806455882372,32.878029820230786,24.917503693363493,38.992275791716615,-0.2815482984782492,-0.5261764593082989,14.074772098353122,205383.32052339712,2.474068421052632,0.6812002414876039,0.46403376900277,2.609,2.5661348992312605,0.0,4.202,-2.89332148584941,8.253468076189401,4.202,1251.159181,-1.8615263157894737,0.5043293243632997,0.2543480674127424,-1.9982,1.928633788926626,-1.9984,-0.0006,3.418893214418085,9.688830862373058,1.9978,706.72937544,1746.6842315789472,1027.6393163646828,1056042.5645384728,1732.4925,2026.5607243270583,0.0,3552.297,0.0334146642948148,-1.1930035999170292,3552.297,780320190.1831521,05166.csv,discharge,B0005,21,88.47308749219363,05166.csv,1.847417311,92.37086555,54.0
3.55679403832704,0.2331197356739463,0.0543448111606906,3.551723963007562,3.5644254294681854,2.617507742871704,4.187447226312926,-0.5925135818767828,1.5441652922666729,1.5699394834412224,2401.269313383257,-1.8738272127883848,0.5090210348494151,0.2591024139191694,-2.011967422664478,1.941733976966324,-2.016760348146938,0.0025192157843694,3.407645376733944,9.612176910073666,2.0192795639313075,712.5925282507312,32.32266411829938,3.395181230789341,11.527255589904223,32.4738174492298,32.500490323905915,24.56596639952811,38.51424197364312,-0.2947344244685596,-0.522938336417448,13.948275574115003,199637.2736746231,2.480037037037037,0.682528789790444,0.4658455488928081,2.615,2.5722420675294644,0.0,4.203,-2.9119600776692787,8.324131223712202,4.203,1250.505129,-1.8608,0.5055584697630991,0.2555893663492064,-1.9982,1.9282546528789208,-1.9982,-0.0006,3.407686195308847,9.612325217629778,1.9976,702.7333752000001,1737.662751322751,1021.9289708064708,1044338.821373573,1723.844,2015.8895452648508,0.0,3531.578,0.032177652993703,-1.1936587492739013,3531.578,768060214.495836,05170.csv,discharge,B0005,22,92.69682803499559,05170.csv,1.836177421,91.80887105,53.0
