Voltage_measured_mean,Voltage_measured_std,Voltage_measured_min,Voltage_measured_max,Voltage_measured_median,Voltage_measured_variance,Voltage_measured_skewness,Voltage_measured_kurtosis,Voltage_measured_rms,Voltage_measured_peak_to_peak,Voltage_measured_energy,Current_measured_mean,Current_measured_std,Current_measured_min,Current_measured_max,Current_measured_median,Current_measured_variance,Current_measured_skewness,Current_measured_kurtosis,Current_measured_rms,Current_measured_peak_to_peak,Current_measured_energy,Temperature_measured_mean,Temperature_measured_std,Temperature_measured_min,Temperature_measured_max,Temperature_measured_median,Temperature_measured_variance,Temperature_measured_skewness,Temperature_measured_kurtosis,Temperature_measured_rms,Temperature_measured_peak_to_peak,Temperature_measured_energy,Current_charge_mean,Current_charge_std,Current_charge_min,Current_charge_max,Current_charge_median,Current_charge_variance,Current_charge_skewness,Current_charge_kurtosis,Current_charge_rms,Current_charge_peak_to_peak,Current_charge_energy,Voltage_charge_mean,Voltage_charge_std,Voltage_charge_min,Voltage_charge_max,Voltage_charge_median,Voltage_charge_variance,Voltage_charge_skewness,Voltage_charge_kurtosis,Voltage_charge_rms,Voltage_charge_peak_to_peak,Voltage_charge_energy,Time_mean,Time_std,Time_min,Time_max,Time_median,Time_variance,Time_skewness,Time_kurtosis,Time_rms,Time_peak_to_peak,Time_energy,Experiment,File
4.0526146919932,0.1773915644735157,3.0612589860161115,4.212826399381091,4.118569195090759,0.03146776714636148,-1.0495854137175131,1.005488248818549,4.0564909888433,1.1515674133649791,15023.523777163571,0.9688176644385617,0.6613491491362384,-3.4044907346629887,1.5169315449208305,1.5084646794404677,0.4373826970632265,-0.7458783077173375,0.3289148372978161,1.1728219400177358,4.921422279583819,1255.8418196270995,26.63314786563377,1.3978312932220978,24.44909427715232,29.79634895864274,26.63726693990409,1.9539323243109625,0.10122503379994312,-0.8252773247999445,26.669764855243777,5.347254681490419,649395.3143372384,0.9611226725082148,0.6566076596468282,-3.405,1.5,1.498,0.431133618706885,-0.7505540716737826,0.37452373121153526,1.1637947387174314,4.904999999999999,1236.583811,4.446259583789704,0.6900030427394787,0.003,4.942,4.58,0.4761041989897388,-5.625155989594444,33.48235972279099,4.49942296446372,4.939,18483.508803,3498.8114775465497,2937.15144508314,0.0,10013.235,2705.516,8626858.611353977,0.6162599746884031,-0.8716704375120639,4567.175434841951,10013.235,19044350496.2455,charge,05143.csv
4.076087195502948,0.1444730082045141,3.34157125606709,4.212863906558764,4.148273046864109,0.020872450099661596,-0.6199942459355886,-0.6320724040116499,4.0786438930443065,0.8712926504916738,14921.89639762205,0.948479102987148,0.6656731435892914,-3.78388997609184,1.517755800661927,1.5080536643250342,0.44312073409604935,-0.7659415204935741,1.0244485604674054,1.1585505340084694,5.301645776753767,1203.9886878466248,27.033644494333256,1.5552649839126527,24.588334332873952,30.37677905152779,27.20042764612711,2.418849170184824,-0.061512146728141606,-0.9881516222459772,27.07829550059102,5.788444718653839,657710.9762339431,0.9409453734671126,0.6609427286379639,-3.772,1.5,1.498,0.4368452905393972,-0.7691179623454489,1.0579712390133524,1.1496679865838209,5.272,1185.597622,4.453830546265329,0.712558722707789,0.003,4.942,4.602,0.5077399333069557,-5.493627439673382,31.54901530636596,4.510408011018957,4.939,18248.371042,3370.996879598662,2815.0634599710065,0.0,9586.875,2618.313,7924582.283663935,0.606429926050726,-0.8848425413454137,4390.827678927431,9586.875,17293592832.31362,charge,05144.csv
4.054612747973269,0.1737823137025643,3.092615790717664,4.212724851227894,4.120736335741602,0.030200292555816466,-0.9918094071154477,0.7807106604044765,4.058331148911741,1.12010906051023,15020.687163375283,0.9671176035785913,0.6619859033448112,-3.438089429131737,1.5187305848630464,1.5084234183391718,0.43822533622724574,-0.7482806744707048,0.38102918565460797,1.1717769775608973,4.956820013994784,1252.2318920492776,26.870618187745677,1.4304403874749774,24.582626408111885,30.05302011094364,26.91325838795793,2.0461597021195637,0.03962568928441905,-0.857047944572134,26.908623857372636,5.470393702831753,660355.5225625781,0.9594374999999999,0.6573650562398362,-3.438,1.5,1.498,0.43212881716520307,-0.752726265392054,0.42511024862896063,1.16283073063711,4.938000000000001,1233.183881,4.433821271929825,0.7357712098066751,0.003,4.942,4.58,0.5413592731803782,-5.319834359157796,29.289723176666325,4.494389474545292,4.939,18421.977515,3485.093736842105,2920.7399858750578,0.0,9952.359,2699.531,8530722.065089433,0.6124730230297106,-0.8780736163206257,4546.124344730578,9952.359,18848528860.66985,charge,05146.csv
4.059265909682025,0.17362675551340045,3.082964486167869,4.213057848582499,4.151371544955413,0.03014625023011014,-1.0721205015264346,0.9695079268207158,4.062973575622871,1.1300933624146303,15698.87431667542,0.9281364622466176,0.6759376807221643,-3.4334448239833244,1.516640506364978,1.508054261454936,0.45689174822005857,-0.6180351634579484,-0.018346314262577046,1.1479758742274584,4.950085330348302,1253.274026025691,26.738987031481408,1.5091589062457247,24.46895730598046,30.16846884368072,26.8297222489172,2.277560604300792,0.08928265776499719,-0.9135367506886856,26.781497216600417,5.6995115377002605,682103.4120977998,0.9207749737118822,0.6710209298205505,-3.438,1.5,1.498,0.45026908825723616,-0.6230354215398747,0.029221167846681162,1.1391322010190599,4.938000000000001,1234.038685,4.244855941114617,1.1440115794702579,0.003,4.937,4.569,1.3087624939620344,-3.3077088770988565,9.462770296895393,4.396156077606331,4.934,18379.205034000002,3764.170446898002,3167.961994240767,0.0,10758.031000000004,2904.718,10035983.19695394,0.6147628463404744,-0.876733059377905,4918.781278520642,10758.031000000004,23008883211.894833,charge,05148.csv
4.053495431054621,0.17595350552331684,3.0770823404741723,4.213191057068328,4.119415315758819,0.030959636105943895,-1.0228092609773365,0.8931997967670502,4.057308327136823,1.1361087165941557,14996.655034784419,0.9687280220511731,0.6612130330276145,-3.432001975216655,1.5169693958592914,1.5088001260485036,0.43720267504557714,-0.7519301325597005,0.3883694275608782,1.1726707724813301,4.948971371075946,1252.767790715715,26.69219022781365,1.4812386399762925,24.320043101365822,30.06078601207466,26.75504466648036,2.1940679085588166,0.03870785526328374,-0.8224680518457284,26.733213025173868,5.740742910708839,651059.5222495357,0.9609857299670691,0.6565626413328317,-3.433,1.5,1.498,0.43107450199394465,-0.7568678508545645,0.43524897085600145,1.163655828386311,4.933,1233.580442,4.435383095499452,0.7205053029215676,0.003,4.942,4.575,0.5191278915380998,-5.423510040484198,30.61838597827384,4.493459830839942,4.939,18394.16612,3475.6279758507135,2912.0938443679006,0.0,9921.75,2693.141,8480290.55840542,0.612331914746985,-0.8774674936671634,4533.317947566309,9921.75,18721935140.105125,charge,05150.csv
4.057009589497505,0.17109337236095726,3.1099815648289453,4.212768567166564,4.1258124452345175,0.029272942065845173,-0.969076415460836,0.6834789097048288,4.060611742588996,1.1027870023376187,15070.550899783204,0.9622055340791629,0.6634914549071002,-3.482051074636857,1.5155189973310466,1.5084692606944892,0.44022091073474046,-0.7400190355960046,0.42086068969463186,1.1685798040412236,4.997570071967903,1248.1389851895044,26.563313470921166,1.47233591154584,24.20946413821345,29.84105303532721,26.6355096651819,2.1677730364275196,0.017273797818696267,-0.8691257179112131,26.604041494628614,5.631588897113762,646906.3717969998,0.9545514223194749,0.6588494003959758,-3.482,1.5,1.498,0.4340825324021369,-0.7446660785954224,0.46647900185690006,1.1596447835738417,4.982,1229.125286,4.417856673960612,0.776717992091077,0.003,4.942,4.58,0.6032908392379943,-5.061928397276793,26.01908059317215,4.485542149537057,4.939,18389.760775000002,3498.664772428884,2934.6671991505214,0.0,10000.25,2707.758,8612271.569769965,0.6144791689652347,-0.8741589826084675,4565.468666304446,10000.25,19050962786.709034,charge,05152.csv
4.056509050138727,0.17201328677119415,3.1054460082871422,4.21291099996523,4.124383362793536,0.029588570825829077,-0.9763218637949629,0.712489701501914,4.060150460938817,1.1074649916780874,15017.672628335597,0.9646896474341131,0.662107007008774,-3.4790104488850004,1.517095395882731,1.5083847531382235,0.4383856887301167,-0.7479416663453171,0.4494199667471164,1.1698421222061788,4.996105844767731,1246.7313682988367,26.52595276450022,1.4909448669815668,24.16215646264796,29.90236309006016,26.59556745481888,2.222916596378682,0.029764867876329194,-0.8375476264415109,26.56777458833909,5.740206627412199,643026.2950314615,0.9571701427003293,0.6574464124971435,-3.477,1.5,1.498,0.4322357853053642,-0.7522950196427243,0.4923031401496747,1.1610064618212852,4.977,1227.9697,4.464809001097694,0.623957543609005,0.003,4.937,4.58,0.3893230162265834,-6.121894228853837,41.01863775528415,4.5081498505088815,4.934,18514.631133000003,3479.2100944017566,2916.7684971184126,0.0,9936.031,2692.984,8507538.465782402,0.6132319508371761,-0.8763950611266709,4539.064073758752,9936.031,18769426528.441216,charge,05154.csv
4.055991881873581,0.17302415390005244,3.098521142673477,4.213175415157681,4.12627191250499,0.029937357832829033,-0.9954677881393045,0.7700687533092148,4.059676675988006,1.1146542724842043,15047.129913481212,0.9622720569618807,0.6631031764320461,-3.461446831236046,1.5164629383150432,1.5083787961950914,0.4397058225942692,-0.7364263617430185,0.38824845791123286,1.16841419398376,4.977909769551089,1246.4200483055831,26.591676949772925,1.507719272142573,24.228713761357017,30.108307461804788,26.64373867216616,2.27321740359013,0.0780356674907833,-0.802659468661123,26.634338936264445,5.879593700447771,647671.2536520645,0.954698795180723,0.6585181182223125,-3.463,1.5,1.498,0.4336461120270556,-0.7412742128075427,0.43566406665166113,1.1595779116503102,4.963,1227.6389120000001,4.422258488499453,0.7634659706716403,0.003,4.942,4.575,0.58288028837359,-5.140875031774278,27.00904851079454,4.487606489475337,4.939,18386.55276,3494.519451259584,2930.7473112194857,0.0,9989.532,2704.813,8589279.802220244,0.6133293872124731,-0.8757095032050088,4559.773924550807,9989.532,18982674415.871296,charge,05156.csv
4.056478346718693,0.17406015931316252,3.089171188226161,4.212972694840331,4.13111636138402,0.030296939060123516,-1.027249405084915,0.860880444905058,4.06020697211818,1.1238015066141696,15199.428765234983,0.9537153567418096,0.6662136727185141,-3.450379445041623,1.5161161861598926,1.508227212018399,0.44384065771709136,-0.706268901739412,0.27547183663093744,1.1631561590786317,4.966495631201516,1247.4035348711561,26.645032205307864,1.5520807674467927,24.241843287727782,30.32132377942574,26.71074264162644,2.408954708678225,0.11061824395006288,-0.7797184739805831,26.690149553373235,6.079480491697957,656799.684693278,0.9463156182212581,0.6615352616818937,-3.454,1.5,1.498,0.4376289024485316,-0.7112626102500207,0.32565485296742347,1.1544121880853475,4.954000000000001,1228.719435,4.377891540130152,0.8749916960387807,0.003,4.942,4.575,0.765610468136822,-4.491316872452248,19.689206291324922,4.464382871703847,4.939,18376.1187,3554.9388188720172,2983.6403409897903,0.0,10158.782,2750.016,8902109.684381671,0.6138992919450282,-0.875367807550826,4640.047895628602,10158.782,19850701004.776684,charge,05158.csv
4.079851333950047,0.14227221202240253,3.235784344365443,4.212806303346363,4.149866734274617,0.020241382313747457,-0.7849402060990114,0.22734816316250006,4.08232857502972,0.9770219589809197,15548.824352672407,0.9411642330468534,0.6705601644122202,-3.646980102654795,1.5167316228940972,1.5083633558372178,0.44965093409654383,-0.7014950654001956,0.5208981051827117,1.155404304424852,5.163711725548892,1245.5168465356835,25.663244609650953,1.338953390115588,24.19543355059427,29.01875034428269,25.131996629853703,1.7927961809020256,0.9845986074213496,-0.157119328535273,25.698112742696996,4.82331679368842,616146.6676344293,0.9334212218649518,0.665789533774041,-3.653,1.5,1.498,0.4432757032830549,-0.7076838131055613,0.5834789827052669,1.146331441065799,5.1530000000000005,1226.032696,4.407660235798499,0.8507690507911441,0.003,4.942,4.613,0.7238079777840644,-4.632359729201567,21.211965433683165,4.488930935803026,4.939,18800.417383,3616.7048488745977,3025.0319519610443,0.0,10289.312,2814.578,9150818.310385246,0.6051114980271277,-0.884903735674377,4713.975426667912,10289.312,20732719513.572586,charge,05160.csv
4.057903790387567,0.1702164971240644,3.0683685778510936,4.213442172806784,4.121894409050974,0.02897365589318662,-1.0294408409880533,1.0537840709225335,4.06146840103955,1.14507359495569,15291.352205839834,0.9612867786553303,0.6654265725367904,-3.398836643486512,1.5153264287158423,1.5076236872530944,0.44279252343806036,-0.7208870321418046,0.21009395273035025,1.1689256316883554,4.914163072202355,1266.640871751505,26.015018000119397,1.2788418280870304,24.71458123416169,29.35647195784361,25.48308130766349,1.6354364212649777,1.0967475146141938,0.0675174356814936,26.046397711448833,4.641890723681918,628890.5508797304,0.9536472491909385,0.6611897203335986,-3.409,1.5,1.498,0.4371718462748223,-0.7264825413813081,0.26450575114238806,1.1602341675819565,4.909,1247.874861,4.438400215749731,0.7480005230071431,0.003,4.953,4.596,0.5595047824189597,-5.2196069834332235,28.20975917412462,4.500921871412193,4.95,18779.441961,3597.4414412081983,3018.841740795828,0.0,10283.077999999994,2789.469,9113405.455971187,0.6147300836119458,-0.8709906691588545,4695.227290030432,10283.077999999994,20435862675.778126,charge,05164.csv
4.056383883924776,0.17173700286143012,3.062344528295997,4.212832102518414,4.119454890301254,0.02949359815182686,-1.0343056031407625,1.0673525924396756,4.060013779833508,1.1504875742224168,15230.949788612677,0.963212383695507,0.6660886466740791,-3.4078891045691866,1.516710708987509,1.5085868424682687,0.4436740852281061,-0.7262835603458008,0.23043524331509646,1.1708851414949213,4.9245998135566955,1266.7781414659898,26.09181445728815,1.2301173257835996,24.72019995172364,29.32754285404437,25.58684268252098,1.5131886351929942,1.1069982021727776,0.12168805034578112,26.120764396523807,4.607342902320731,630439.9633766442,0.9553798701298704,0.6614468281451314,-3.414,1.5,1.498,0.43751190646325505,-0.7317617141950915,0.28259609851567413,1.161804245550151,4.914,1247.2051330000002,4.4329090909090905,0.7474625956672345,0.003,4.948,4.591,0.5587003319215997,-5.228265666194847,28.243480042878424,4.495417520781267,4.945,18672.911506000004,3590.074474025974,3018.052008153828,0.0,10281.39,2777.1875,9108637.923921354,0.6187339805565228,-0.8659540577395668,4689.073983178686,10281.39,20316371293.424263,charge,05168.csv
4.058279288673889,0.16764365828031383,3.0904138909445984,4.212770290752828,4.117097233714385,0.028104396161606638,-0.9749093215310631,0.8794561512079415,4.06173662763217,1.1223563998082295,15078.901851075363,0.9697506680439039,0.6632608919474134,-3.464130250924988,1.5163150263089855,1.5087016911924702,0.43991501078687845,-0.7607164800347143,0.4204578344805525,1.1746701926527503,4.980445277233973,1261.1829562172607,25.709030057450274,1.2299326080514157,24.33879447791203,28.938506516868497,25.197862525807132,1.512734220348157,1.1050428578380396,0.11081692616746297,25.73840138091266,4.599712038956465,605493.2893594995,0.9619234135667397,0.6586174046397186,-3.468,1.5,1.498,0.43377688569435885,-0.7660390169710957,0.4730883936636321,1.1655895278714496,4.968,1241.759438,4.443292122538293,0.721354363125123,0.003,4.948,4.591,0.5203521171996519,-5.41574944206387,30.587249384140296,4.501402858040146,4.945,18520.041709,3519.932525164114,2954.257153863375,0.0,10081.797,2727.3360000000002,8727635.33115293,0.6173085022244923,-0.8667400244930006,4594.34559841842,10081.797,19292722490.62393,charge,05172.csv
4.065739463308087,0.163003730440482,3.1140130371184864,4.213276766831537,4.148879102495307,0.02657021613751332,-0.9926886919676413,0.8345041071981951,4.069002289381228,1.099263729713051,15728.940649440188,0.9310567141504489,0.6763149408716324,-3.493557124198189,1.5169994248587462,1.5084402841133677,0.4574018992461995,-0.6367361729251261,0.08770657646899238,1.1505594415445963,5.010556549056935,1257.5976771010426,25.473631563964574,1.2264056050021943,24.197877286536087,28.754789972770777,24.930316599721394,1.5040707079807984,1.1703808811694718,0.24290782542990552,25.503105546820546,4.556912686234689,617887.9729056554,0.9236,0.6715296631677751,-3.503,1.5,1.498,0.45095208851422547,-0.6425408426792513,0.1448241901595826,1.1417155346693253,5.003,1238.3386440000002,4.299253684210527,1.060428487595765,0.003,4.948,4.583,1.1245085773046417,-3.631903872654681,11.92118675482675,4.42796873580462,4.945,18626.561769,3774.5277978947365,3176.9517307110254,0.0,10797.328,2919.1565,10093022.29926778,0.6159169965188169,-0.8724990396473253,4932.490056994402,10797.328,23112985254.23121,charge,05176.csv
